Games,Cópias vendidas,Hours Played,Número de jogadores,_merge,Popularidade,Temp Med,Jogadores por cópias,index,slug,isMultiplayer
Team Fortress 2,340,24923.4,340.0,both,1.7720331474435815,73.30411764705883,1.0,2409,team-fortress-2,1.0
Team Fortress Classic,53,2.6,5.0,both,0.2762286965132642,0.52,0.0943396226415094,2410,team-fortress-classic,1.0
Teddy Floppy Ear - The Race,1,0.4,1.0,both,0.0052118621983634,0.4,1.0,2411,teddy-floppy-ear-the-race,0.0
Teenage Mutant Ninja Turtles Out of the Shadows,3,23.8,3.0,both,0.0156355865950904,7.933333333333334,1.0,2412,teenage-mutant-ninja-turtles-out-of-the-shadows,1.0
Teeworlds,3,2.4,2.0,both,0.0156355865950904,1.2,0.6666666666666666,2413,teeworlds,0.0
Teleglitch Die More Edition,6,0.9,1.0,both,0.0312711731901808,0.9,0.1666666666666666,2414,teleglitch-die-more-edition,1.0
Temper Tantrum,1,5.3,1.0,both,0.0052118621983634,5.3,1.0,2415,temper-tantrum,0.0
Tengami,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2416,tengami,0.0
TeraBlaster,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2417,terablaster,1.0
Terra Incognita ~ Chapter One The Descendant,3,0.0,0.0,left_only,0.0156355865950904,,0.0,2418,terra-incognita-chapter-one-the-descendant,0.0
Terraria,67,3822.2,64.0,both,0.3491947672903528,59.721875,0.9552238805970148,2419,terraria,0.0
Terrorhedron,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2420,terrorhedron,0.0
Tesla Effect,3,0.0,0.0,left_only,0.0156355865950904,,0.0,2421,tesla-effect-a-tex-murphy-adventure,0.0
Teslagrad,2,1.9,1.0,both,0.0104237243967269,1.9,0.5,2422,teslagrad,0.0
Test Drive Unlimited 2,5,10.8,4.0,both,0.0260593109918173,2.7,0.8,2423,test-drive-unlimited-2,0.0
Tetrobot and Co.,1,1.8,1.0,both,0.0052118621983634,1.8,1.0,2424,tetrobot-and-co,0.0
The 39 Steps,4,0.0,0.0,left_only,0.0208474487934539,,0.0,2425,the-39-steps,0.0
The Amazing Spider-Man,1,1.9,1.0,both,0.0052118621983634,1.9,1.0,2426,the-amazing-spider-man--1,0.0
The Baconing,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2427,the-baconing,0.0
The Ball,5,15.1,4.0,both,0.0260593109918173,3.775,0.8,2428,the-ball,1.0
The Banner Saga,7,116.1,6.0,both,0.0364830353885443,19.35,0.8571428571428571,2429,the-banner-saga,0.0
The Banner Saga - Mod Content,7,0.0,0.0,left_only,0.0364830353885443,,0.0,Soundrack/Skin/Bonus,0,
The Banner Saga Factions,3,0.0,0.0,left_only,0.0156355865950904,,0.0,2431,the-banner-saga-factions,0.0
The Bard's Tale,2,1.0,1.0,both,0.0104237243967269,1.0,0.5,2432,the-bard-s-tale,0.0
The Basement Collection,4,2.6,2.0,both,0.0208474487934539,1.3,0.5,2433,the-basement-collection,0.0
The Beast of Lycan Isle - Collector's Edition,1,4.0,1.0,both,0.0052118621983634,4.0,1.0,2434,the-beast-of-lycan-isle,0.0
The Beginner's Guide,2,1.9,1.0,both,0.0104237243967269,1.9,0.5,2435,the-beginners-guide,0.0
The Binding of Isaac,37,743.3000000000001,32.0,both,0.1928389013394486,23.228125,0.8648648648648649,2436,the-binding-of-isaac,1.0
The Binding of Isaac Rebirth,12,824.2,11.0,both,0.0625423463803617,74.92727272727274,0.9166666666666666,2437,the-binding-of-isaac-rebirth,1.0
The Book of Unwritten Tales,5,54.0,4.0,both,0.0260593109918173,13.5,0.8,2438,the-book-of-unwritten-tales,0.0
The Book of Unwritten Tales Extras,2,0.0,0.0,left_only,0.0104237243967269,,0.0,Soundrack/Skin/Bonus,0,
The Book of Unwritten Tales The Critter Chronicles,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2440,the-book-of-unwritten-tales-the-critter-chronicles,0.0
The Bridge,8,8.6,6.0,both,0.0416948975869078,1.4333333333333331,0.75,2441,the-bridge,0.0
The Bureau XCOM Declassified,7,45.8,5.0,both,0.0364830353885443,9.16,0.7142857142857143,2442,the-bureau-xcom-declassified,1.0
The Bureau XCOM Declassified - Code Breakers,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
The Cat Lady,2,2.3,1.0,both,0.0104237243967269,2.3,0.5,2444,the-cat-lady,0.0
The Cave,3,13.8,3.0,both,0.0156355865950904,4.6000000000000005,1.0,2445,the-cave,0.0
The Chaos Engine,1,1.4,1.0,both,0.0052118621983634,1.4,1.0,Soundrack/Skin/Bonus,0,
The Chronicles of Riddick Assault on Dark Athena,3,0.3,1.0,both,0.0156355865950904,0.3,0.3333333333333333,2447,the-chronicles-of-riddick-assault-on-dark-athena,1.0
The Clockwork Man,1,0.7,1.0,both,0.0052118621983634,0.7,1.0,2448,the-clockwork-man,0.0
The Clockwork Man The Hidden World,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2449,the-clockwork-man-the-hidden-world,0.0
The Crew,5,104.9,5.0,both,0.0260593109918173,20.98,1.0,2450,the-crew,0.0
The Culling Of The Cows,1,1.8,1.0,both,0.0052118621983634,1.8,1.0,2451,the-culling-of-the-cows,0.0
The Cursed Crusade,1,0.6,1.0,both,0.0052118621983634,0.6,1.0,2452,the-cursed-crusade,0.0
The Darkness II,9,66.60000000000001,7.0,both,0.0469067597852712,9.514285714285716,0.7777777777777778,2453,the-darkness-ii,1.0
The Dead Linger,2,7.6,1.0,both,0.0104237243967269,7.6,0.5,2454,the-dead-linger,1.0
The Deer,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2455,the-deer--1,0.0
The Desolate Hope,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2456,the-desolate-hope,0.0
The Dig,4,9.1,2.0,both,0.0208474487934539,4.55,0.5,2457,the-dig,0.0
The Dream Machine,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2458,the-dream-machine,0.0
The Dream Machine Chapter 3,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2459,the-dream-machine-chapter-3,0.0
The Dream Machine Chapter 4,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2460,the-dream-machine-chapter-4,0.0
The Dream Machine Chapter 5,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2461,the-dream-machine-chapter-5,0.0
The Egyptian Prophecy The Fate of Ramses,1,0.3,1.0,both,0.0052118621983634,0.3,1.0,2462,the-egyptian-prophecy-the-fate-of-ramses,0.0
The Elder Scrolls III Morrowind,11,45.1,7.0,both,0.0573304841819982,6.442857142857143,0.6363636363636364,2463,the-elder-scrolls-iii-morrowind,0.0
The Elder Scrolls IV Oblivion ,18,285.2,13.0,both,0.0938135195705425,21.93846153846154,0.7222222222222222,2464,the-elder-scrolls-iv-oblivion,0.0
The Elder Scrolls Online Tamriel Unlimited,3,5.6,2.0,both,0.0156355865950904,2.8,0.6666666666666666,Soundrack/Skin/Bonus,0,
The Elder Scrolls V Skyrim,109,9091.4,102.0,both,0.5680929796216188,89.1313725490196,0.9357798165137616,2466,the-elder-scrolls-v-skyrim,0.0
The Elder Scrolls V Skyrim - Dawnguard,48,0.0,0.0,left_only,0.2501693855214468,,0.0,2467,the-elder-scrolls-v-skyrim-dawnguard,0.0
The Elder Scrolls V Skyrim - Dragonborn,47,0.0,0.0,left_only,0.2449575233230833,,0.0,2468,the-elder-scrolls-v-skyrim-dragonborn,0.0
The Elder Scrolls V Skyrim - Hearthfire,49,0.0,0.0,left_only,0.2553812477198103,,0.0,2469,the-elder-scrolls-v-skyrim-hearthfire,0.0
The Escapists,2,1.8,2.0,both,0.0104237243967269,0.9,1.0,2470,the-escapists,0.0
The Evil Within,2,1.1,2.0,both,0.0104237243967269,0.55,1.0,2471,the-evil-within,1.0
The Expendabros,24,36.8,7.0,both,0.1250846927607234,5.257142857142857,0.2916666666666667,2472,the-expendabros,1.0
The Fall,1,0.7,1.0,both,0.0052118621983634,0.7,1.0,2473,the-fall,1.0
The First Templar,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2474,the-first-templar,0.0
The Fish Fillets 2,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2475,the-fish-fillets-2,0.0
The Floor is Jelly,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2476,the-floor-is-jelly,0.0
The Forest,13,247.4,13.0,both,0.0677542085787251,19.03076923076923,1.0,2477,the-forest,0.0
The Forest of Doom,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2478,the-forest-of-doom,0.0
The Forgotten Ones,5,0.2,1.0,both,0.0260593109918173,0.2,0.2,2479,the-forgotten-ones,0.0
The Four Kings Casino and Slots,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2480,the-four-kings-casino-and-slots,0.0
The Gate,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2481,the-gate,0.0
The Good Life,1,0.6,1.0,both,0.0052118621983634,0.6,1.0,2482,the-good-life,0.0
The Great Art Race,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2483,the-great-art-race,0.0
The Great Jitters Pudding Panic,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2484,the-great-jitters-pudding-panic,0.0
The Guild Gold Edition,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2485,the-guild-gold-edition,0.0
The Guild II,4,0.8999999999999999,2.0,both,0.0208474487934539,0.4499999999999999,0.5,2486,the-guild-2,0.0
The Guild II - Pirates of the European Seas,3,0.0,0.0,left_only,0.0156355865950904,,0.0,2487,the-guild-2-pirates-of-the-european-seas,0.0
The Guild II Renaissance,3,0.9,1.0,both,0.0156355865950904,0.9,0.3333333333333333,2488,the-guild-2-renaissance,0.0
The Hat Man Shadow Ward,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2489,the-hat-man-shadow-ward,0.0
The Howler,2,0.4,1.0,both,0.0104237243967269,0.4,0.5,2490,the-howler,0.0
The I of the Dragon,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2491,the-i-of-the-dragon,0.0
The Incredible Adventures of Van Helsing,8,34.3,4.0,both,0.0416948975869078,8.575,0.5,2492,the-incredible-adventures-of-van-helsing,0.0
The Incredible Adventures of Van Helsing II,4,3.0,1.0,both,0.0208474487934539,3.0,0.25,2493,the-incredible-adventures-of-van-helsing-ii,0.0
The Incredible Adventures of Van Helsing Thaumaturge,6,0.0,0.0,left_only,0.0312711731901808,,0.0,2494,the-incredible-adventures-of-van-helsing-thaumaturge,0.0
The Inner World,1,1.3,1.0,both,0.0052118621983634,1.3,1.0,2495,the-inner-world,0.0
The Jackbox Party Pack,1,7.0,1.0,both,0.0052118621983634,7.0,1.0,2496,the-jackbox-party-pack,0.0
The LEGO Movie - Videogame,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2497,the-lego-movie-videogame,0.0
The Last Federation,1,3.9,1.0,both,0.0052118621983634,3.9,1.0,2498,the-last-federation,0.0
The Last Remnant,6,13.2,4.0,both,0.0312711731901808,3.3000000000000003,0.6666666666666666,2499,the-last-remnant,0.0
The Last Warlock,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2500,the-last-warlock,0.0
The Legend of Heroes Trails in the Sky,4,17.700000000000003,4.0,both,0.0208474487934539,4.425000000000001,1.0,2501,the-legend-of-heroes-trails-in-the-sky,0.0
The Legend of Heroes Trails in the Sky SC,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2502,the-legend-of-heroes-trails-in-the-sky-sc,0.0
The Legend of Korra,4,14.4,4.0,both,0.0208474487934539,3.6,1.0,2503,the-legend-of-korra,0.0
The Long Dark,8,53.1,7.0,both,0.0416948975869078,7.585714285714286,0.875,2504,the-long-dark,1.0
The Longest Journey,4,7.0,4.0,both,0.0208474487934539,1.75,1.0,2505,the-longest-journey,0.0
The Lord of the Rings Online,15,22.3,6.0,both,0.0781779329754521,3.716666666666667,0.4,2506,the-lord-of-the-rings-online,1.0
The Lord of the Rings War in the North,13,59.4,6.0,both,0.0677542085787251,9.9,0.4615384615384615,2507,the-lord-of-the-rings-war-in-the-north,0.0
The Magic Circle,1,5.2,1.0,both,0.0052118621983634,5.2,1.0,2508,the-magic-circle,0.0
The Maw,1,6.5,1.0,both,0.0052118621983634,6.5,1.0,2509,the-maw,0.0
The Maw Brute Force,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2510,the-maw-brute-force,0.0
The Maw River Redirect,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2511,the-maw-river-redirect,0.0
The Mighty Quest For Epic Loot,25,37.7,15.0,both,0.1302965549590868,2.5133333333333336,0.6,2512,the-mighty-quest-for-epic-loot--1,0.0
The Misadventures of P.B. Winterbottom,1,0.4,1.0,both,0.0052118621983634,0.4,1.0,2513,the-misadventures-of-pb-winterbottom,0.0
The Movies,1,14.5,1.0,both,0.0052118621983634,14.5,1.0,2514,the-movies,0.0
The Movies Stunts and Effects,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2515,the-movies-stunts-and-effects,0.0
The Musketeers Victoria's Quest,1,36.0,1.0,both,0.0052118621983634,36.0,1.0,2516,the-musketeers-victorias-quest,0.0
The Night of the Rabbit,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2517,the-night-of-the-rabbit,0.0
The Novelist,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2518,the-novelist,0.0
The Old Tree,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2519,the-old-tree,0.0
The Path - Prologue,1,0.6,1.0,both,0.0052118621983634,0.6,1.0,2520,the-path,0.0
The Pilgrim DLC,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2521,the-pilgrim,0.0
The Plan,4,0.1,1.0,both,0.0208474487934539,0.1,0.25,2522,the-plan,0.0
The Political Machine,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2523,the-political-machine-2008,0.0
The Polynomial,2,0.3,1.0,both,0.0104237243967269,0.3,0.5,2524,the-polynomial,1.0
The Promised Land,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2525,the-promised-land--1,0.0
The Raven - Legacy of a Master Thief,2,1.1,1.0,both,0.0104237243967269,1.1,0.5,2526,the-raven-legacy-of-a-master-thief,0.0
The Repopulation,1,41.0,1.0,both,0.0052118621983634,41.0,1.0,2527,the-repopulation,1.0
The Retro Expansion,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
The Room,1,3.9,1.0,both,0.0052118621983634,3.9,1.0,2529,the-room--3,0.0
The Scourge Project Episode 1 and 2,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2530,the-scourge-project-episodes-1-and-2,1.0
The Secret World,4,160.0,4.0,both,0.0208474487934539,40.0,1.0,2531,the-secret-world,1.0
The Secret of Monkey Island Special Edition,7,29.3,5.0,both,0.0364830353885443,5.86,0.7142857142857143,2532,the-secret-of-monkey-island-special-edition,0.0
The Settlers 7 Paths to a Kingdom - Gold Edition,1,68.0,1.0,both,0.0052118621983634,68.0,1.0,2533,the-settlers-7-paths-to-a-kingdom-gold-edition,0.0
The Settlers Online,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2534,the-settlers-online,0.0
The Ship,10,2.6,3.0,both,0.0521186219836347,0.8666666666666667,0.3,2535,the-ship,1.0
The Ship Single Player,10,2.8,4.0,both,0.0521186219836347,0.7,0.4,2536,the-ship-single-player,1.0
The Ship Tutorial,10,0.7,2.0,both,0.0521186219836347,0.35,0.2,Soundrack/Skin/Bonus,0,
The Showdown Effect,6,10.0,3.0,both,0.0312711731901808,3.333333333333333,0.5,2538,the-showdown-effect,1.0
The Sims(TM) 3,6,263.6,6.0,both,0.0312711731901808,43.93333333333334,1.0,2539,the-sims-3--1,0.0
The Sims(TM) Medieval,1,41.0,1.0,both,0.0052118621983634,41.0,1.0,2540,the-sims-medieval--1,0.0
The Slaughtering Grounds,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2541,the-slaughtering-grounds,1.0
The Stanley Parable,19,54.0,18.0,both,0.099025381768906,3.0,0.9473684210526316,2542,the-stanley-parable,0.0
The Stomping Land,2,16.9,2.0,both,0.0104237243967269,8.45,1.0,2543,the-stomping-land,1.0
The Swapper,5,11.7,3.0,both,0.0260593109918173,3.9,0.6,2544,the-swapper,0.0
The Talos Principle,5,87.8,4.0,both,0.0260593109918173,21.95,0.8,2545,the-talos-principle,0.0
The Talos Principle Road To Gehenna,3,0.0,0.0,left_only,0.0156355865950904,,0.0,Soundrack/Skin/Bonus,0,
The Testament of Sherlock Holmes,4,43.8,4.0,both,0.0208474487934539,10.95,1.0,2547,the-testament-of-sherlock-holmes,0.0
The Tiny Bang Story,5,16.1,3.0,both,0.0260593109918173,5.366666666666667,0.6,2548,the-tiny-bang-story,0.0
The Treasures of Montezuma 4,1,0.9,1.0,both,0.0052118621983634,0.9,1.0,2549,the-treasures-of-montezuma-4,0.0
The Typing of The Dead Overkill,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
The Ultimate DOOM,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2551,the-ultimate-doom,1.0
The Universim,1,0.5,1.0,both,0.0052118621983634,0.5,1.0,2552,the-universim,0.0
The Vanishing of Ethan Carter,5,12.8,5.0,both,0.0260593109918173,2.56,1.0,2553,the-vanishing-of-ethan-carter,0.0
The Vanishing of Ethan Carter Redux,5,0.3,1.0,both,0.0260593109918173,0.3,0.2,2554,the-vanishing-of-ethan-carter-redux,0.0
The WTCC 2010 Pack,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
The Walking Dead,17,173.3,17.0,both,0.088601657372179,10.194117647058825,1.0,2556,the-walking-dead-season-one,1.0
The Walking Dead Season Two,11,19.3,3.0,both,0.0573304841819982,6.433333333333334,0.2727272727272727,2557,the-walking-dead-season-two,0.0
The Way of Life Free Edition,5,0.3,2.0,both,0.0260593109918173,0.15,0.4,2558,the-way-of-life-free-edition,0.0
The Whispered World,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2559,the-whispered-world,0.0
The Whispered World Special Edition,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2560,the-whispered-world-special-edition,0.0
The Witcher 2 Assassins of Kings Enhanced Edition,41,588.5,29.0,both,0.2136863501329025,20.29310344827586,0.7073170731707317,2561,the-witcher-2-assassins-of-kings-enhanced-edition,0.0
The Witcher 3 Wild Hunt,17,1058.2,14.0,both,0.088601657372179,75.58571428571429,0.8235294117647058,2562,the-witcher-3-wild-hunt,0.0
The Witcher 3 Wild Hunt - Expansion Pass,4,0.0,0.0,left_only,0.0208474487934539,,0.0,Soundrack/Skin/Bonus,0,
The Witcher 3 Wild Hunt - New Finisher Animations,6,0.0,0.0,left_only,0.0312711731901808,,0.0,Soundrack/Skin/Bonus,0,
The Witcher Enhanced Edition,28,506.6,25.0,both,0.1459321415541773,20.264,0.8928571428571429,2565,the-witcher-enhanced-edition,0.0
The Wizard's Pen,1,4.2,1.0,both,0.0052118621983634,4.2,1.0,2566,the-wizards-pen,0.0
The Wolf Among Us,11,56.8,9.0,both,0.0573304841819982,6.311111111111112,0.8181818181818182,2567,the-wolf-among-us,0.0
The Wonderful End of the World,1,10.5,1.0,both,0.0052118621983634,10.5,1.0,2568,the-wonderful-end-of-the-world,0.0
They Bleed Pixels,3,3.6,2.0,both,0.0156355865950904,1.7999999999999998,0.6666666666666666,2569,they-bleed-pixels,0.0
Thief,13,78.6,8.0,both,0.0677542085787251,9.825,0.6153846153846154,2570,thief,1.0
Thief - Ghost,2,0.0,0.0,left_only,0.0104237243967269,,0.0,Soundrack/Skin/Bonus,0,
Thief - Opportunist,3,0.0,0.0,left_only,0.0156355865950904,,0.0,Soundrack/Skin/Bonus,0,
Thief - Predator,2,0.0,0.0,left_only,0.0104237243967269,,0.0,Soundrack/Skin/Bonus,0,
Thief - The Bank Heist,2,0.0,0.0,left_only,0.0104237243967269,,0.0,Soundrack/Skin/Bonus,0,
Thief 2,3,3.7,1.0,both,0.0156355865950904,3.7,0.3333333333333333,2575,thief-ii-the-metal-age,1.0
Thief Deadly Shadows,5,0.3,1.0,both,0.0260593109918173,0.3,0.2,2576,thief-deadly-shadows,1.0
Thief Gold,9,1.5,3.0,both,0.0469067597852712,0.5,0.3333333333333333,2577,thief-gold,0.0
Thinking with Time Machine,7,3.4,2.0,both,0.0364830353885443,1.7,0.2857142857142857,2578,thinking-with-time-machine,0.0
This War of Mine,12,52.9,10.0,both,0.0625423463803617,5.29,0.8333333333333334,2579,this-war-of-mine,0.0
This War of Mine - War Child Charity DLC,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2580,this-war-of-mine-war-child-charity,0.0
Thomas Was Alone,9,16.5,5.0,both,0.0469067597852712,3.3,0.5555555555555556,2581,thomas-was-alone,0.0
Ticket to Ride,7,6.3,5.0,both,0.0364830353885443,1.26,0.7142857142857143,Soundrack/Skin/Bonus,0,
Ticket to Ride - Europe,3,0.0,0.0,left_only,0.0156355865950904,,0.0,2583,ticket-to-ride-europe,0.0
Ticket to Ride - Legendary Asia,3,0.0,0.0,left_only,0.0156355865950904,,0.0,2584,ticket-to-ride-legendary-asia,0.0
Ticket to Ride - Switzerland,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2585,ticket-to-ride-switzerland,0.0
Ticket to Ride - USA 1910,5,0.0,0.0,left_only,0.0260593109918173,,0.0,2586,ticket-to-ride-usa-1910,0.0
Tidalis,2,0.1,1.0,both,0.0104237243967269,0.1,0.5,2587,tidalis,0.0
Tiki Man,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2588,tiki-man,0.0
Time Clickers,5,3.0,3.0,both,0.0260593109918173,1.0,0.6,2589,time-clickers,1.0
"Time Gentlemen, Please!",4,1.0,1.0,both,0.0208474487934539,1.0,0.25,2590,time-gentlemen-please,0.0
Time Mysteries 2 The Ancient Spectres,1,4.7,1.0,both,0.0052118621983634,4.7,1.0,2591,time-mysteries-2-the-ancient-spectres,0.0
Time Mysteries 3 The Final Enigma,1,4.1,1.0,both,0.0052118621983634,4.1,1.0,2592,time-mysteries-3-the-final-enigma,0.0
Time of Shadows,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2593,time-of-shadows,0.0
Tiny Brains,1,0.6,1.0,both,0.0052118621983634,0.6,1.0,2594,tiny-brains,0.0
Tiny Bridge Ratventure,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2595,tiny-bridge-ratventure,0.0
Tiny Troopers,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2596,tiny-troopers,1.0
Tiny and Big Grandpa's Leftovers,8,4.3,4.0,both,0.0416948975869078,1.075,0.5,2597,tiny-and-big-grandpa-s-leftovers,0.0
Titan Attacks,2,1.4,2.0,both,0.0104237243967269,0.7000000000000001,1.0,2598,titan-attacks--1,1.0
Titan Quest,16,4.2,9.0,both,0.0833897951738156,0.4666666666666667,0.5625,2599,titan-quest--1,0.0
Titan Quest Immortal Throne,12,125.0,5.0,both,0.0625423463803617,25.0,0.4166666666666667,2600,titan-quest-immortal-throne,0.0
Titan Souls,1,0.3,1.0,both,0.0052118621983634,0.3,1.0,2601,titan-souls,0.0
To the Moon,5,4.8,2.0,both,0.0260593109918173,2.4,0.4,2602,to-the-moon,0.0
ToCA Race Driver 3,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2603,toca-race-driver-3,0.0
Toast Time,1,0.6,1.0,both,0.0052118621983634,0.6,1.0,2604,toast-time,0.0
Toki Tori,6,15.6,4.0,both,0.0312711731901808,3.9,0.6666666666666666,2605,toki-tori--1,0.0
Toki Tori 2+,6,3.0,3.0,both,0.0312711731901808,1.0,0.5,2606,toki-tori-2-plus,0.0
Tom Clancy's EndWar,1,3.0,1.0,both,0.0052118621983634,3.0,1.0,2607,tom-clancy-s-endwar,0.0
Tom Clancy's Ghost Recon Advanced Warfighter,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2608,tom-clancy-s-ghost-recon-advanced-warfighter,1.0
Tom Clancy's Ghost Recon Advanced Warfighter 2,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2609,tom-clancy-s-ghost-recon-advanced-warfighter-2,1.0
Tom Clancy's Ghost Recon Future Soldier,1,2.2,1.0,both,0.0052118621983634,2.2,1.0,2610,tom-clancy-s-ghost-recon-future-soldier,1.0
Tom Clancy's Ghost Recon Phantoms - EU,38,174.4,20.0,both,0.198050763537812,8.72,0.5263157894736842,Soundrack/Skin/Bonus,0,
Tom Clancy's Ghost Recon Phantoms - EU 100% XP/AC Boost - 30 days,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
Tom Clancy's Ghost Recon Phantoms - EU Assault Starter Pack,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
Tom Clancy's Ghost Recon Phantoms - EU Looks and Power (Assault),1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
Tom Clancy's Ghost Recon Phantoms - EU Looks and Power (Recon),1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
Tom Clancy's Ghost Recon Phantoms - EU Looks and Power (Support),1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
